classe,arrondissement,item,nom_doc,url,adresse,code_postal,erreurs,nom_txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,10 rue Felix Eboué : Interdiction occuper du 25/05/2019 - Arrêté de péril du 25/06/2019,Arrêté de péril du 25/06/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/10-rue-felix-eboue-13002_2019_02169.pdf,10 rue Felix Eboué,13002.0,False,10-rue-felix-eboue-13002_2019_02169.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,49 rue Pierre Albran : Main Levée du 02/07/2019,Main Levée du 02/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_49-rue-pierre-albran-13002_2019_02183.pdf,49 rue Pierre Albran,13002.0,False,ml_49-rue-pierre-albran-13002_2019_02183.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,4 rue de la Butte  Arrêté de déconstruction du 30/08/2019 -  abrogation de l'arrêté de déconstruction - 17/08/2020,Arrêté de déconstruction du 30/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-deconstruction/deconstruction-4-rue-de-la-butte-2019_03061_vdm.pdf,4 rue de la Butte,13002.0,False,deconstruction-4-rue-de-la-butte-2019_03061_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,4 rue de la Butte  Arrêté de déconstruction du 30/08/2019 -  abrogation de l'arrêté de déconstruction - 17/08/2020,abrogation de l'arrêté de déconstruction - 17/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-deconstruction/abro_de_decontruction_n2020_01647_vdm-4-rue-de-la-butte-13002.pdf,4 rue de la Butte,13002.0,True,abro_de_decontruction_n2020_01647_vdm-4-rue-de-la-butte-13002.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,6 rue de la Butte  Arrêté d'interdiction d'occupation de l'immeuble du 07/06/2019    Arrêté de péril grave et imminent du 10/07/2019   Abrogation de l'arrêté de déconstruction - 17/08/2020,Arrêté d'interdiction d'occupation de l'immeuble du 07/06/2019,https://www.marseille.fr/https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-de-la-butte-13002_2019_01932.pdf/default/files/contenu/logement/Arretes-deconstruction/deconstruction_8-rue-de-la-butte-13002_2019_03064_vdm.pdf,6 rue de la Butte,13002.0,False,deconstruction_8-rue-de-la-butte-13002_2019_03064_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,6 rue de la Butte  Arrêté d'interdiction d'occupation de l'immeuble du 07/06/2019    Arrêté de péril grave et imminent du 10/07/2019   Abrogation de l'arrêté de déconstruction - 17/08/2020,Arrêté de péril grave et imminent du 10/07/2019 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-rue-de-la-butte-13002_2019_02413.pdf,6 rue de la Butte,13002.0,False,6-rue-de-la-butte-13002_2019_02413.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,6 rue de la Butte  Arrêté d'interdiction d'occupation de l'immeuble du 07/06/2019    Arrêté de péril grave et imminent du 10/07/2019   Abrogation de l'arrêté de déconstruction - 17/08/2020,Abrogation de l'arrêté de déconstruction - 17/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-deconstruction/abro_de_deconstruction_2020_01648_vdm-6-rue-de-la-butte-13002.pdf,6 rue de la Butte,13002.0,True,abro_de_deconstruction_2020_01648_vdm-6-rue-de-la-butte-13002.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,8 rue de la Butte   Arrêté de déconstruction du 30/008/2019  - Abrogation de l'arrêté de déconstruction - 17/08/2020,Arrêté de déconstruction du 30/008/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-deconstruction/deconstruction_8-rue-de-la-butte-13002_2019_03064_vdm.pdf,8 rue de la Butte,13002.0,False,deconstruction_8-rue-de-la-butte-13002_2019_03064_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,8 rue de la Butte   Arrêté de déconstruction du 30/008/2019  - Abrogation de l'arrêté de déconstruction - 17/08/2020,Abrogation de l'arrêté de déconstruction - 17/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-deconstruction/abro_de_deconstruction_ndeg2020_01646_vdm-8-rue-de-la-butte-13002.pdf,8 rue de la Butte,13002.0,True,abro_de_deconstruction_ndeg2020_01646_vdm-8-rue-de-la-butte-13002.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,35 rue Montolieu : Arrété de péril du 19/07/2019 - Réintégration partielle du 04/11/2019 - Main levée du 18/12/2020,Arrété de péril du 19/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/35-rue-montolieu-13002_2019_02522.pdf,35 rue Montolieu,13002.0,False,35-rue-montolieu-13002_2019_02522.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,35 rue Montolieu : Arrété de péril du 19/07/2019 - Réintégration partielle du 04/11/2019 - Main levée du 18/12/2020,Réintégration partielle du 04/11/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/mlp_35_rue_montolieu_13002_2019_03816.pdf,35 rue Montolieu,13002.0,False,mlp_35_rue_montolieu_13002_2019_03816.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,35 rue Montolieu : Arrété de péril du 19/07/2019 - Réintégration partielle du 04/11/2019 - Main levée du 18/12/2020,Main levée du 18/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_35-rue-montolieu-13002_2020_03033_vdm.pdf,35 rue Montolieu,13002.0,False,ml_35-rue-montolieu-13002_2020_03033_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,15 Fontaine de Caylus - Arrêté modificatif du 02/12/2019 - Arrêté de péril ordinaire du 01/09/2020 - Main Levée du 16/03/2021,15 Fontaine de Caylus,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_15-fontaine-de-caylus-13002_2019_03265_vdm.pdf,15 Fontaine de Caylus,13002.0,False,pgi_15-fontaine-de-caylus-13002_2019_03265_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,15 Fontaine de Caylus - Arrêté modificatif du 02/12/2019 - Arrêté de péril ordinaire du 01/09/2020 - Main Levée du 16/03/2021,Arrêté modificatif du 02/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pgi_17-19_rue-fontaine-de-caylus_10-rue-baussenque-13002_2019_03861_vdm.pdf,15 Fontaine de Caylus,13002.0,False,modif_pgi_17-19_rue-fontaine-de-caylus_10-rue-baussenque-13002_2019_03861_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,15 Fontaine de Caylus - Arrêté modificatif du 02/12/2019 - Arrêté de péril ordinaire du 01/09/2020 - Main Levée du 16/03/2021,Arrêté de péril ordinaire du 01/09/2020 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_1oa-rue-baussenque-13002_2020_01859_vdm.pdf,15 Fontaine de Caylus,13002.0,True,po_1oa-rue-baussenque-13002_2020_01859_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,15 Fontaine de Caylus - Arrêté modificatif du 02/12/2019 - Arrêté de péril ordinaire du 01/09/2020 - Main Levée du 16/03/2021,Main Levée du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-15-rue-fontaine-du-caylus-13002-_2021_00744_du-16032021.pdf,15 Fontaine de Caylus,13002.0,False,ml-15-rue-fontaine-du-caylus-13002-_2021_00744_du-16032021.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,123/123B rue de l'Évéché,123/123B rue de l'Évéché,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_123-123b-rue-de-l-eveche-13002_2019_03385_vdm.pdf,123/123B rue de l'Évéché,13002.0,False,pgi_123-123b-rue-de-l-eveche-13002_2019_03385_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,61 rue du Bon Pasteur,61 rue du Bon Pasteur,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_61-rue-du-bon-pasteur-13002_2019_03388_vdm.pdf,61 rue du Bon Pasteur,13002.0,False,pgi_61-rue-du-bon-pasteur-13002_2019_03388_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,17-19 rue Fontaine de Caylus / 10 rue Baussenque - Arrêté modificatif du 02/12/2019 - Arrêté de péril ordinaire du 01/09/2020,17-19 rue Fontaine de Caylus / 10 rue Baussenque,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/17-19-rue-fontaine-de-calus-13002_2019_03672.pdf,17-19 rue Fontaine de Caylus / 10 rue Baussenque,13002.0,True,17-19-rue-fontaine-de-calus-13002_2019_03672.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,17-19 rue Fontaine de Caylus / 10 rue Baussenque - Arrêté modificatif du 02/12/2019 - Arrêté de péril ordinaire du 01/09/2020,Arrêté modificatif du 02/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pgi_17-19_rue-fontaine-de-caylus_10-rue-baussenque-13002_2019_03861_vdm.pdf,17-19 rue Fontaine de Caylus / 10 rue Baussenque,13002.0,False,modif_pgi_17-19_rue-fontaine-de-caylus_10-rue-baussenque-13002_2019_03861_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,17-19 rue Fontaine de Caylus / 10 rue Baussenque - Arrêté modificatif du 02/12/2019 - Arrêté de péril ordinaire du 01/09/2020,Arrêté de péril ordinaire du 01/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_1oa-rue-baussenque-13002_2020_01859_vdm.pdf,17-19 rue Fontaine de Caylus / 10 rue Baussenque,13002.0,True,po_1oa-rue-baussenque-13002_2020_01859_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,10A rue Baussenque : Arrêté du 19/11/2019 - Arrêté modificatif du 06/12/2019 - Arrêté de péril ordinaire du 01/09/2020,Arrêté du 19/11/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/10a-rue-baussenque-13002_2019_03982.pdf,10A rue Baussenque,13002.0,True,10a-rue-baussenque-13002_2019_03982.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,10A rue Baussenque : Arrêté du 19/11/2019 - Arrêté modificatif du 06/12/2019 - Arrêté de péril ordinaire du 01/09/2020,Arrêté modificatif du 06/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pgi_10-rue-baussenque-13002_2019_04110_vdm.pdf,10A rue Baussenque,13002.0,False,modif_pgi_10-rue-baussenque-13002_2019_04110_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,10A rue Baussenque : Arrêté du 19/11/2019 - Arrêté modificatif du 06/12/2019 - Arrêté de péril ordinaire du 01/09/2020,Arrêté de péril ordinaire du 01/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_1oa-rue-baussenque-13002_2020_01859_vdm.pdf,10A rue Baussenque,13002.0,True,po_1oa-rue-baussenque-13002_2020_01859_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,31 rue Duverger,31 rue Duverger,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_31-rue-duverger-13002-2019_04306_vdm-.pdf,31 rue Duverger,13002.0,False,pgi_31-rue-duverger-13002-2019_04306_vdm-.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,1/3 rue de la Cathédrale : Main levée partielle du 13/12/2019 - Main levée du 24/01/2020,Main levée partielle du 13/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/mlp_1_3-rue-de-la-cathedrale-13002_2019_04304_vdm.pdf,1/3 rue de la Cathédrale,13002.0,False,mlp_1_3-rue-de-la-cathedrale-13002_2019_04304_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,1/3 rue de la Cathédrale : Main levée partielle du 13/12/2019 - Main levée du 24/01/2020,Main levée du 24/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_1-3-rue-de_la-cathedrale-13002_2020_00185_vdm.pdf,1/3 rue de la Cathédrale,13002.0,False,ml_1-3-rue-de_la-cathedrale-13002_2020_00185_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,30 rue du Bon Pasteur : Main levée du 03/01/2020,Main levée du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_30-rue-du-bon-pasteur-13002_2019_04445.pdf,30 rue du Bon Pasteur,13002.0,True,ml_30-rue-du-bon-pasteur-13002_2019_04445.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,9 Montée des Accoules / 16 rue Caisserie : Main Levée du 14/01/2020,Main Levée du 14/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_9-montee-des-accoules_16-rue-caisserie-13002_2020_00101_vdm.pdf,9 Montée des Accoules / 16 rue Caisserie,13002.0,False,ml_9-montee-des-accoules_16-rue-caisserie-13002_2020_00101_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,27 rue du Bon Pasteur - Arrêté de mise en sécurité du 11/02/21,27 rue du Bon Pasteur,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_27-rue-bon-pasteur-13002_2020_01742_vdm.pdf,27 rue du Bon Pasteur,13002.0,True,pi_27-rue-bon-pasteur-13002_2020_01742_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,27 rue du Bon Pasteur - Arrêté de mise en sécurité du 11/02/21,Arrêté de mise en sécurité du 11/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/27-rue-bon-pasteur-13002_2021_00428.pdf,27 rue du Bon Pasteur,13002.0,True,27-rue-bon-pasteur-13002_2021_00428.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,18 rue fontaine des vents : Main levée du 25/08/2020,Main levée du 25/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_18-rue-fontaine-des-vents-13002_2020_01741_vdm.pdf,18 rue fontaine des vents,13002.0,False,ml_18-rue-fontaine-des-vents-13002_2020_01741_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,2 rue de Beaussenque,2 rue de Beaussenque,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/2-rue-de-beaussenque-13002_po2020_01917_vdm.pdf,2 rue de Beaussenque,13002.0,True,2-rue-de-beaussenque-13002_po2020_01917_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,61 rue du Bon Pasteur,61 rue du Bon Pasteur,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/61-rue-du-bon-pasteur_2020_02001.pdf,61 rue du Bon Pasteur,13002.0,True,61-rue-du-bon-pasteur_2020_02001.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,8 rue Guintrand,8 rue Guintrand,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_8-rue-guintrand-13002_2020_02096_vdm.pdf,8 rue Guintrand,13002.0,True,po_8-rue-guintrand-13002_2020_02096_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,2 rue Poirier,2 rue Poirier,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/2-rue-poirier-13002_pi_2020_02956_10-12-20.pdf,2 rue Poirier,13002.0,True,2-rue-poirier-13002_pi_2020_02956_10-12-20.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,20 rue Miradou,20 rue Miradou,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/20-rue-miradou-13002_00135_2021_.pdf,20 rue Miradou,13002.0,True,20-rue-miradou-13002_00135_2021_.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,23bis Quai de la Joliette,23bis Quai de la Joliette,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/23-bis-quai-de-la-joliette-13002_2021_00429.pdf,23bis Quai de la Joliette,13002.0,True,23-bis-quai-de-la-joliette-13002_2021_00429.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,9 rue de la Joliette,9 rue de la Joliette,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/9-rue-de-la-joliette-13002_2021_00626.pdf,9 rue de la Joliette,13002.0,False,9-rue-de-la-joliette-13002_2021_00626.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,15 rue de la Joliette : Arrêté de mise en sécurité urgente du 11/03/2021,Arrêté de mise en sécurité urgente du 11/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/15-rue-de-la-joliette_13002_arrete_msu_2021_00725_vdm_du-11-03-21.pdf,15 rue de la Joliette,13002.0,False,15-rue-de-la-joliette_13002_arrete_msu_2021_00725_vdm_du-11-03-21.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",2ème arrondissement,11 rue de la Joliette : Arrêté de mise en sécurité urgente du 16/03/2021, Arrêté de mise en sécurité urgente du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/miseensecurite-11-rue-de-la-joliette-13002-2021-00771-160321.pdf,11 rue de la Joliette,13002.0,False,miseensecurite-11-rue-de-la-joliette-13002-2021-00771-160321.txt
