classe,arrondissement,item,nom_doc,url,adresse,code_postal,ville,doc_grp_idx,doc_grp_rel_idx,adrs,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_citycode,result_district,erreurs,nom_txt,nom_pdf,err_missing_pdf,err_bad_url,err_missing_txt,err_bad_pdf,err_date,err_adresse,err_pathologies
Arrêtés d'interdiction d'occuper,1er arrondissement,83 rue Curiol - 13001,83 rue Curiol - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_83-rue-curiol-13001_2019_02473.pdf,83 rue Curiol,13001.0,Marseille,549,0,83 rue Curiol,43.295485,5.385746,83 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00083,83,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,interdiction_occuper_83-rue-curiol-13001_2019_02473.txt,interdiction_occuper_83-rue-curiol-13001_2019_02473.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,76-84 rue Bernard du Bois - 13001,76-84 rue Bernard du Bois - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_76-84-rue-bernard-du-bois-13001_2019_02694.pdf,76-84 rue Bernard du Bois,13001.0,Marseille,550,0,76-84 rue Bernard du Bois,43.301934,5.379238,84 Rue Bernard du Bois 13001 Marseille,0.9,housenumber,13201_1124_00084,84,Rue Bernard du Bois,,13001,Marseille,13201,Marseille 1er Arrondissement,False,interdiction_occuper_76-84-rue-bernard-du-bois-13001_2019_02694.txt,interdiction_occuper_76-84-rue-bernard-du-bois-13001_2019_02694.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,79 au 85 / 92 au 98 rue Curiol - 13001,79 au 85 / 92 au 98 rue Curiol - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_perimetre_securite_79-au-85_92-au-98_rue-curiol_2019_02606.pdf,79 au 85 / 92 au 98 rue Curiol,13001.0,Marseille,551,0,79 au 85 / 92 au 98 rue Curiol,43.295431,5.385661,98 Rue Curiol 13001 Marseille,0.66,housenumber,13201_2657_00098,98,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,interdiction_occuper_perimetre_securite_79-au-85_92-au-98_rue-curiol_2019_02606.txt,interdiction_occuper_perimetre_securite_79-au-85_92-au-98_rue-curiol_2019_02606.pdf,False,False,False,False,False,False,False
Arrêtés de périmètres de sécurité sur voie publique,,79 au 85 / 92 au 98 rue Curiol - 13001,79 au 85 / 92 au 98 rue Curiol - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_perimetre_securite_79-au-85_92-au-98_rue-curiol_2019_02606.pdf,79 au 85 / 92 au 98 rue Curiol,13001.0,Marseille,688,0,79 au 85 / 92 au 98 rue Curiol,43.295431,5.385661,98 Rue Curiol 13001 Marseille,0.66,housenumber,13201_2657_00098,98,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,interdiction_occuper_perimetre_securite_79-au-85_92-au-98_rue-curiol_2019_02606.txt,interdiction_occuper_perimetre_securite_79-au-85_92-au-98_rue-curiol_2019_02606.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,31 rue Curiol : Arrêté du 09/08/2019 - Abrogation de l'arrêté du 05/09/2019,Arrêté du 09/08/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_31-rue-curiol-13001_2019_02872.pdf,31 rue Curiol,13001.0,Marseille,552,0,31 rue Curiol,43.297573,5.384625,31 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00031,31,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_31-rue-curiol-13001_2019_02872.txt,ppm_31-rue-curiol-13001_2019_02872.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,31 rue Curiol : Arrêté du 09/08/2019 - Abrogation de l'arrêté du 05/09/2019,Abrogation de l'arrêté du 05/09/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_62-cours-julien-13006_2019_03038_vdm.pdf,31 rue Curiol,13001.0,Marseille,552,1,31 rue Curiol,43.297573,5.384625,31 Rue Curiol 13001 Marseille,0.97,housenumber,13201_2657_00031,31,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ml_62-cours-julien-13006_2019_03038_vdm.txt,ml_62-cours-julien-13006_2019_03038_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,31A rue Curiol   Arrêté de mise en sécurité du 16/02/21,Arrêté de mise en sécurité du 16/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/31a_rue_curiol_13001_m-s_2021_00526.pdf,31A rue Curiol,13001.0,Marseille,553,0,31A rue Curiol,43.296921,5.384951,Rue Curiol 13001 Marseille,0.85,street,13201_2657,,Rue Curiol,,13001,Marseille,13201,Marseille 1er Arrondissement,False,31a_rue_curiol_13001_m-s_2021_00526.txt,31a_rue_curiol_13001_m-s_2021_00526.pdf,False,False,False,False,True,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,14 boulevard Garibaldi - 13001,14 boulevard Garibaldi - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_14-boulevard-garibaldi-13001_2019_03039_vdm.pdf,14 boulevard Garibaldi,13001.0,Marseille,554,0,14 boulevard Garibaldi,43.296862,5.380995,14 Boulevard Garibaldi 13001 Marseille,0.97,housenumber,13201_3889_00014,14,Boulevard Garibaldi,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_14-boulevard-garibaldi-13001_2019_03039_vdm.txt,ppm_14-boulevard-garibaldi-13001_2019_03039_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,41 rue d'Aubagne - 13001 : Interdiction d'occuper du 31/10/2019 - Abrogation de l'arrêté du 08/10/2020,Interdiction d'occuper du 31/10/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_-41-rue-d-aubagne-13001_2019_03803.pdf,41 rue d'Aubagne,13001.0,Marseille,555,0,41 rue d'Aubagne,43.294863,5.380222,41 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00041,41,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_-41-rue-d-aubagne-13001_2019_03803.txt,ppm_-41-rue-d-aubagne-13001_2019_03803.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,41 rue d'Aubagne - 13001 : Interdiction d'occuper du 31/10/2019 - Abrogation de l'arrêté du 08/10/2020,Abrogation de l'arrêté du 08/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abrogation-ppm_41-rue-d-aubagne-13001_2020_02306_vdm.pdf,41 rue d'Aubagne,13001.0,Marseille,555,1,41 rue d'Aubagne,43.294863,5.380222,41 Rue d’Aubagne 13001 Marseille,0.97,housenumber,13201_0576_00041,41,Rue d’Aubagne,,13001,Marseille,13201,Marseille 1er Arrondissement,False,abrogation-ppm_41-rue-d-aubagne-13001_2020_02306_vdm.txt,abrogation-ppm_41-rue-d-aubagne-13001_2020_02306_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,26 place Jean Jaurès - 13001,26 place Jean Jaurès - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_26-place-jean-jaures-13001_2019_04061_vdm.pdf,26 place Jean Jaurès,13001.0,Marseille,557,0,26 place Jean Jaurès,43.295484,5.386018,26 Place Jean Jaures 13001 Marseille,0.97,housenumber,13201_4750_00026,26,Place Jean Jaures,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_26-place-jean-jaures-13001_2019_04061_vdm.txt,ppm_26-place-jean-jaures-13001_2019_04061_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,3 rue Francis Davso - 13001 : Interdiction d'occuper du 09/09/2020 - Abrogation de l'arrêté du 28/09/2020,Interdiction d'occuper du 09/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/3-rue-francis-davso-13001-ppm_2020_01912_vdm.pdf,3 rue Francis Davso,13001.0,Marseille,562,0,3 rue Francis Davso,43.293714,5.37896,3 Rue Francis Davso 13001 Marseille,0.97,housenumber,13201_3691_00003,3,Rue Francis Davso,,13001,Marseille,13201,Marseille 1er Arrondissement,False,3-rue-francis-davso-13001-ppm_2020_01912_vdm.txt,3-rue-francis-davso-13001-ppm_2020_01912_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,3 rue Francis Davso - 13001 : Interdiction d'occuper du 09/09/2020 - Abrogation de l'arrêté du 28/09/2020,Abrogation de l'arrêté du 28/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abrogation_ppm_3-rue-francis-davso-13001_2020-02208_vdm.pdf,3 rue Francis Davso,13001.0,Marseille,562,1,3 rue Francis Davso,43.293714,5.37896,3 Rue Francis Davso 13001 Marseille,0.97,housenumber,13201_3691_00003,3,Rue Francis Davso,,13001,Marseille,13201,Marseille 1er Arrondissement,False,abrogation_ppm_3-rue-francis-davso-13001_2020-02208_vdm.txt,abrogation_ppm_3-rue-francis-davso-13001_2020-02208_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,62 rue Sénac de Meilhan - 13001,62 rue Sénac de Meilhan - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/62-rue-senac-de-meilhan-13001-ppm_2020_01913_vdm.pdf,62 rue Sénac de Meilhan,13001.0,Marseille,563,0,62 rue Sénac de Meilhan,43.296294,5.384283,62 Rue Senac de Meilhan 13001 Marseille,0.97,housenumber,13201_8akra3_00062,62,Rue Senac de Meilhan,,13001,Marseille,13201,Marseille 1er Arrondissement,False,62-rue-senac-de-meilhan-13001-ppm_2020_01913_vdm.txt,62-rue-senac-de-meilhan-13001-ppm_2020_01913_vdm.pdf,False,False,False,False,True,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,61 rue Francis Davso - 13001 : Interdiction d'occuper du 08/10/2020 - Abrogation du 17/12/2020,Interdiction d'occuper du 08/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_61-rue-francis-davso-13001_2020_02290_vdm.pdf,61 rue Francis Davso,13001.0,Marseille,564,0,61 rue Francis Davso,43.29297,5.375731,61 Rue Francis Davso 13001 Marseille,0.97,housenumber,13201_3691_00061,61,Rue Francis Davso,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_61-rue-francis-davso-13001_2020_02290_vdm.txt,ppm_61-rue-francis-davso-13001_2020_02290_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,61 rue Francis Davso - 13001 : Interdiction d'occuper du 08/10/2020 - Abrogation du 17/12/2020,Abrogation du 17/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abro-ppm_61-rue-francis-davso-13001_2020_02993.pdf,61 rue Francis Davso,13001.0,Marseille,564,1,61 rue Francis Davso,43.29297,5.375731,61 Rue Francis Davso 13001 Marseille,0.97,housenumber,13201_3691_00061,61,Rue Francis Davso,,13001,Marseille,13201,Marseille 1er Arrondissement,False,abro-ppm_61-rue-francis-davso-13001_2020_02993.txt,abro-ppm_61-rue-francis-davso-13001_2020_02993.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,80 rue nationale / 53 rue du petit saint-jean : Interdiction d'occuper du 15 mars 2013 - Abrogation du PPM du 16/11/2020,Abrogation du PPM du 16/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abro_ppm_2020_2692_vdm.pdf,80 rue nationale / 53 rue du petit saint-jean,13001.0,Marseille,567,0,80 rue nationale,43.299219,5.380115,80 Rue Nationale 13001 Marseille,0.97,housenumber,13201_6465_00080,80,Rue Nationale,,13001,Marseille,13201,Marseille 1er Arrondissement,False,abro_ppm_2020_2692_vdm.txt,abro_ppm_2020_2692_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,65 rue Francis Davso - 13001,65 rue Francis Davso - 13001,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_65-rue-francis-davso-13001_2020_02691_vdm.pdf,65 rue Francis Davso,13001.0,Marseille,568,0,65 rue Francis Davso,43.292933,5.375572,65 Rue Francis Davso 13001 Marseille,0.97,housenumber,13201_3691_00065,65,Rue Francis Davso,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm_65-rue-francis-davso-13001_2020_02691_vdm.txt,ppm_65-rue-francis-davso-13001_2020_02691_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,5 rue lemaitre : Arrêté du 10/12/20  Arrêté du 16/12/20,Arrêté du 10/12/20,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm-5-rue-lemaitre-13001-2020_02960_101220.pdf,5 rue lemaitre,13001.0,Marseille,569,0,5 rue lemaitre,43.299517,5.382675,5 Rue Lemaitre 13001 Marseille,0.96,housenumber,13201_5194_00005,5,Rue Lemaitre,,13001,Marseille,13201,Marseille 1er Arrondissement,False,ppm-5-rue-lemaitre-13001-2020_02960_101220.txt,ppm-5-rue-lemaitre-13001-2020_02960_101220.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,5 rue lemaitre : Arrêté du 10/12/20  Arrêté du 16/12/20,Arrêté du 16/12/20,https://www.marseille.fr/sites/default/files/contenu/mairie/5-rue-lemaitre-13001_ppm_2020_02973_16-12-20.pdf,5 rue lemaitre,13001.0,Marseille,569,1,5 rue lemaitre,43.299517,5.382675,5 Rue Lemaitre 13001 Marseille,0.96,housenumber,13201_5194_00005,5,Rue Lemaitre,,13001,Marseille,13201,Marseille 1er Arrondissement,False,5-rue-lemaitre-13001_ppm_2020_02973_16-12-20.txt,5-rue-lemaitre-13001_ppm_2020_02973_16-12-20.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,1er arrondissement,29 rue Chateauredon Arrêté de mise en sécurité du 27/01/21,Arrêté de mise en sécurité du 27/01/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/29-rue-chateauredon-13001_mes_2021_00324_vdm_du_27-01-2021.pdf,29 rue Chateauredon,13001.0,Marseille,570,0,29 rue Chateauredon,43.295591,5.381447,29 Rue Chateauredon 13001 Marseille,0.97,housenumber,13201_2177_00029,29,Rue Chateauredon,,13001,Marseille,13201,Marseille 1er Arrondissement,False,29-rue-chateauredon-13001_mes_2021_00324_vdm_du_27-01-2021.txt,29-rue-chateauredon-13001_mes_2021_00324_vdm_du_27-01-2021.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,2ème arrondissement,46 rue Caisserie (4ème et 5ème étages) - 13002,46 rue Caisserie (4ème et 5ème étages) - 13002,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/46-rue-caisserie-13002_2019_01296.pdf,46 rue Caisserie (4ème et 5ème étages),13002.0,Marseille,572,0,46 rue Caisserie (4ème et 5ème étages),43.296901,5.366991,46 Rue Caisserie 13002 Marseille,0.61,housenumber,13202_1579_00046,46,Rue Caisserie,,13002,Marseille,13202,Marseille 2e Arrondissement,False,46-rue-caisserie-13002_2019_01296.txt,46-rue-caisserie-13002_2019_01296.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,2ème arrondissement,2 boulevard des Dames - 13002,2 boulevard des Dames - 13002,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_2-bld-des-dames-13002_2019_02168.pdf,2 boulevard des Dames,13002.0,Marseille,574,0,2 boulevard des Dames,43.301763,5.373421,2 Boulevard des Dames 13002 Marseille,0.97,housenumber,13202_2688_00002,2,Boulevard des Dames,,13002,Marseille,13202,Marseille 2e Arrondissement,False,interdiction_occuper_2-bld-des-dames-13002_2019_02168.txt,interdiction_occuper_2-bld-des-dames-13002_2019_02168.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,2ème arrondissement,4 rue du Bon Pasteur - 13002,4 rue du Bon Pasteur - 13002,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_4-rue-bon-pasteur-13002_2019_02261.pdf,4 rue du Bon Pasteur,13002.0,Marseille,575,0,4 rue du Bon Pasteur,43.302305,5.37392,4 Rue du Bon Pasteur 13002 Marseille,0.97,housenumber,13202_1274_00004,4,Rue du Bon Pasteur,,13002,Marseille,13202,Marseille 2e Arrondissement,False,interdiction_occuper_4-rue-bon-pasteur-13002_2019_02261.txt,interdiction_occuper_4-rue-bon-pasteur-13002_2019_02261.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,2ème arrondissement,51 rue Pierre Albrand - 13002 : Arrêté du 27/09/2019 - Abrogation du 04/12/2019,Arrêté du 27/09/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_51-rue-pierre-albrand-13002_ppm_2019_02592.pdf,51 rue Pierre Albrand,13002.0,Marseille,578,0,51 rue Pierre Albrand,43.308047,5.370505,51 Rue Pierre Albrand 13002 Marseille,0.97,housenumber,13202_7126_00051,51,Rue Pierre Albrand,,13002,Marseille,13202,Marseille 2e Arrondissement,False,interdiction_occuper_51-rue-pierre-albrand-13002_ppm_2019_02592.txt,interdiction_occuper_51-rue-pierre-albrand-13002_ppm_2019_02592.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,2ème arrondissement,51 rue Pierre Albrand - 13002 : Arrêté du 27/09/2019 - Abrogation du 04/12/2019,Abrogation du 04/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abrogation_51-rue-pierre-albrand-13002_2019_03948_vdm.pdf,51 rue Pierre Albrand,13002.0,Marseille,578,1,51 rue Pierre Albrand,43.308047,5.370505,51 Rue Pierre Albrand 13002 Marseille,0.97,housenumber,13202_7126_00051,51,Rue Pierre Albrand,,13002,Marseille,13202,Marseille 2e Arrondissement,False,abrogation_51-rue-pierre-albrand-13002_2019_03948_vdm.txt,abrogation_51-rue-pierre-albrand-13002_2019_03948_vdm.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,2ème arrondissement,2 rue du Poirier - 13002,2 rue du Poirier - 13002,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_2-rue-du-poirier-13002_2020_02779_vdm.pdf,2 rue du Poirier,13002.0,Marseille,580,0,2 rue du Poirier,43.297706,5.368244,2 Rue du Poirier 13002 Marseille,0.97,housenumber,13202_7392_00002,2,Rue du Poirier,,13002,Marseille,13202,Marseille 2e Arrondissement,False,ppm_2-rue-du-poirier-13002_2020_02779_vdm.txt,ppm_2-rue-du-poirier-13002_2020_02779_vdm.pdf,False,False,False,False,True,False,False
Arrêtés d'interdiction d'occuper,2ème arrondissement,7 rue des Cartiers,7 rue des Cartiers,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/7-rue-des-cartiers-13002_ppm-2021_00034.pdf,7 rue des Cartiers,13002.0,Marseille,581,0,7 rue des Cartiers,43.298898,5.369139,7 Rue des Cartiers 13002 Marseille,0.96,housenumber,13202_1775_00007,7,Rue des Cartiers,,13002,Marseille,13202,Marseille 2e Arrondissement,False,7-rue-des-cartiers-13002_ppm-2021_00034.txt,7-rue-des-cartiers-13002_ppm-2021_00034.pdf,False,False,False,False,True,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,152 - 154/156 - 158 avenue Roger Salengro - 13003,152 - 154/156 - 158 avenue Roger Salengro - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_152-154-156-158_avenue_roger_salengro_13003_2019_01618.pdf,152 - 154/156 - 158 avenue Roger Salengro,13003.0,Marseille,584,0,152 - 154/156 - 158 avenue Roger Salengro,43.316434,5.369411,158 Avenue Roger Salengro 13003 Marseille,0.76,housenumber,13203_7989_00158,158,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,interdiction_occuper_152-154-156-158_avenue_roger_salengro_13003_2019_01618.txt,interdiction_occuper_152-154-156-158_avenue_roger_salengro_13003_2019_01618.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,154/156 avenue Roger Salengro - 13003,154/156 avenue Roger Salengro - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/154-156-avenue-roger-salengro-13003_2019_01787.pdf,154/156 avenue Roger Salengro,13003.0,Marseille,585,0,154/156 avenue Roger Salengro,43.316389,5.36944,156 Avenue Roger Salengro 13003 Marseille,0.89,housenumber,13203_7989_00156,156,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,154-156-avenue-roger-salengro-13003_2019_01787.txt,154-156-avenue-roger-salengro-13003_2019_01787.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,82 rue Hoche - 13003,82 rue Hoche - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_82-rue-hoche-13003_2019_01619.pdf,82 rue Hoche,13003.0,Marseille,586,0,82 rue Hoche,43.310964,5.377405,82 Rue Hoche 13003 Marseille,0.97,housenumber,13203_4470_00082,82,Rue Hoche,,13003,Marseille,13203,Marseille 3e Arrondissement,False,interdiction_occuper_82-rue-hoche-13003_2019_01619.txt,interdiction_occuper_82-rue-hoche-13003_2019_01619.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,105 rue Kleber Prolongée - 13003,105 rue Kleber Prolongée - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_105_rue_kleber_prolongee_13003_2019_01620.pdf,105 rue Kleber Prolongée,13003.0,Marseille,587,0,105 rue Kleber Prolongée,43.310872,5.377582,105 Rue Kleber Prolongee 13003 Marseille,0.97,housenumber,13203_5003_00105,105,Rue Kleber Prolongee,,13003,Marseille,13203,Marseille 3e Arrondissement,False,interdiction_occuper_105_rue_kleber_prolongee_13003_2019_01620.txt,interdiction_occuper_105_rue_kleber_prolongee_13003_2019_01620.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,132/134 rue Loubon - 13003,132/134 rue Loubon - 13003 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/132-134-rue-loubon-13003_2019_01720.pdf,132/134 rue Loubon,13003.0,Marseille,588,0,132/134 rue Loubon,43.312687,5.384249,134 Rue Loubon 13003 Marseille,0.86,housenumber,13203_5385_00134,134,Rue Loubon,,13003,Marseille,13203,Marseille 3e Arrondissement,False,132-134-rue-loubon-13003_2019_01720.txt,132-134-rue-loubon-13003_2019_01720.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,9 rue Bernard - 13003 (29/05/2019),9 rue Bernard - 13003 (29/05/2019),https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/9-rue-bernard-13003_2019_01824.pdf,9 rue Bernard -(29/05/2019),13003.0,Marseille,590,0,9 rue Bernard -(29/05/2019),43.310431,5.385653,9 Rue Bernard 13003 Marseille,0.71,housenumber,13203_1115_00009,9,Rue Bernard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,9-rue-bernard-13003_2019_01824.txt,9-rue-bernard-13003_2019_01824.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,9 rue Bernard (19/07/2019),9 rue Bernard (19/07/2019),https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_9-rue-bernard_13003_2019_02527.pdf,9 rue Bernard (19/07/2019),13003.0,Marseille,591,0,9 rue Bernard (19/07/2019),43.310431,5.385653,9 Rue Bernard 13003 Marseille,0.71,housenumber,13203_1115_00009,9,Rue Bernard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_9-rue-bernard_13003_2019_02527.txt,pgi_9-rue-bernard_13003_2019_02527.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,130 rue Roger Salengro - 13003 : Arrêté du 05/07/2019 - Abrogation d'arrêté du 30/09/2019,Arrêté du 05/07/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/interdiction_occuper_130-avenue-roger-salengro-13003_2019_02367.pdf,130 rue Roger Salengro,13003.0,Marseille,593,0,130 rue Roger Salengro,43.315222,5.370201,130 Avenue Roger Salengro 13003 Marseille,0.82,housenumber,13203_7989_00130,130,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,interdiction_occuper_130-avenue-roger-salengro-13003_2019_02367.txt,interdiction_occuper_130-avenue-roger-salengro-13003_2019_02367.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,130 rue Roger Salengro - 13003 : Arrêté du 05/07/2019 - Abrogation d'arrêté du 30/09/2019,Abrogation d'arrêté du 30/09/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/abrogation_ppm_130-avenue-roger-salengro-13003_2019_03382_vdm.pdf,130 rue Roger Salengro,13003.0,Marseille,593,1,130 rue Roger Salengro,43.315222,5.370201,130 Avenue Roger Salengro 13003 Marseille,0.82,housenumber,13203_7989_00130,130,Avenue Roger Salengro,,13003,Marseille,13203,Marseille 3e Arrondissement,False,abrogation_ppm_130-avenue-roger-salengro-13003_2019_03382_vdm.txt,abrogation_ppm_130-avenue-roger-salengro-13003_2019_03382_vdm.pdf,False,False,False,False,False,False,False
